experiment_id,method,init_name,target_department,n_support_pos,n_support_neg,inner_steps,status,gold_auroc_mean,gold_auroc_std,gold_ap_mean,gold_ap_std,gold_logloss_mean,gold_logloss_std,gold_brier_mean,gold_brier_std,gold_ece_mean,gold_ece_std,gold_f1_mean,gold_f1_std,gold_accuracy_mean,gold_accuracy_std,gold_pred_mean_mean,gold_pred_mean_std,gold_true_mean_mean,gold_true_mean_std,n_eval_rows_mean,n_eval_rows_std,n_positive_mean,n_positive_std,precision_at_5_mean,precision_at_5_std,recall_at_5_mean,recall_at_5_std,ndcg_at_5_mean,ndcg_at_5_std,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,ndcg_at_10_mean,ndcg_at_10_std,precision_at_20_mean,precision_at_20_std,recall_at_20_mean,recall_at_20_std,ndcg_at_20_mean,ndcg_at_20_std,n_metric_rows,n_predictions,n_episodes_diagnosed,collapse_rate,pred_mean_mean,pred_std_mean,frac_near_zero_mean,frac_near_one_mean,inner_lr,meta_batch_size,was_skipped,error,synthetic_proportion,augmentation_method,target_per_class,k_neighbors,stale_reason,is_stale,is_diagnostic,diagnostic_reason,is_current_clean
stage2__init-random__method-anil__kpos-1__kneg-1__steps-5__target-Logistics__synprop-0.5__gen-smote_nc,anil,random,Logistics,1,1,5,success,0.5,0.0,0.6552941176470588,0.08591860636914,11.117422616792824,2.655386384371759,0.6035293996941177,0.1441524538974295,0.6035294017647058,0.1441524567804786,0.2884615384615384,0.3537625319251359,0.3964705882352941,0.1441524567804785,0.4000000019999999,0.4898979387586766,0.6552941176470588,0.08591860636914,17.2,1.469693845669907,11.2,1.1661903789690602,0.8800000000000001,0.097979589711327,0.3964646464646464,0.0530182766545887,0.6552941176470588,0.0859186063691399,0.74,0.0489897948556636,0.6732323232323234,0.1213866588503125,0.6624881248031131,0.0760120041868461,0.6552941176470588,0.08591860636914,1.0,0.0,0.8537969308086414,0.0420484466701037,5.0,86.0,5.0,1.0,0.4,0.0,0.6,0.4,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-5__target-Logistics__synprop-0.9__gen-smote_nc,anil,random,Logistics,1,1,5,success,0.5,0.0,0.6552941176470588,0.08591860636914,11.117422616792824,2.655386384371759,0.6035293996941177,0.1441524538974295,0.6035294017647058,0.1441524567804786,0.2884615384615384,0.3537625319251359,0.3964705882352941,0.1441524567804785,0.4000000019999999,0.4898979387586766,0.6552941176470588,0.08591860636914,17.2,1.469693845669907,11.2,1.1661903789690602,0.8800000000000001,0.097979589711327,0.3964646464646464,0.0530182766545887,0.6552941176470588,0.0859186063691399,0.74,0.0489897948556636,0.6732323232323234,0.1213866588503125,0.6624881248031131,0.0760120041868461,0.6552941176470588,0.08591860636914,1.0,0.0,0.8537969308086414,0.0420484466701037,5.0,86.0,5.0,1.0,0.4,0.0,0.6,0.4,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-5__target-Packaging-Material__synprop-0__gen-none,anil,random,Packaging Material,1,1,5,success,0.4997885835095137,0.1003580518771737,0.8365360365387836,0.0407125398899417,10.75100002249342,3.5032648361006884,0.8043149515133503,0.010646615626456,0.8043329492147077,0.0106329302147238,0.0,0.0,0.1956371276727227,0.0106101836208647,2.9923112569553327e-05,2.4813081011620675e-05,0.8043628723272771,0.0106101836208647,56.4,3.2,45.4,3.2,1.0,0.0,0.1106518807424008,0.007379683099381,0.9265850945494992,0.0899977446196957,0.96,0.0489897948556635,0.2120014359034063,0.0117581888378542,0.9011367792699188,0.0730373044562537,0.79,0.1319090595827292,0.3519573885962103,0.0728418619460357,0.8541399980025297,0.0730406204141591,5.0,282.0,5.0,1.0,2.991911314893514e-05,2.380321029704646e-06,1.0,0.0,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-5__target-Packaging-Material__synprop-0.5__gen-smote_nc,anil,random,Packaging Material,1,1,5,success,0.4997885835095137,0.1003580518771737,0.8365360365387836,0.0407125398899417,10.75100002249342,3.5032648361006884,0.8043149515133503,0.010646615626456,0.8043329492147077,0.0106329302147238,0.0,0.0,0.1956371276727227,0.0106101836208647,2.9923112569553327e-05,2.4813081011620675e-05,0.8043628723272771,0.0106101836208647,56.4,3.2,45.4,3.2,1.0,0.0,0.1106518807424008,0.007379683099381,0.9265850945494992,0.0899977446196957,0.96,0.0489897948556635,0.2120014359034063,0.0117581888378542,0.9011367792699188,0.0730373044562537,0.79,0.1319090595827292,0.3519573885962103,0.0728418619460357,0.8541399980025297,0.0730406204141591,5.0,282.0,5.0,1.0,2.991911314893514e-05,2.380321029704646e-06,1.0,0.0,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-1__kneg-1__steps-5__target-Packaging-Material__synprop-0.9__gen-smote_nc,anil,random,Packaging Material,1,1,5,success,0.4997885835095137,0.1003580518771737,0.8365360365387836,0.0407125398899417,10.75100002249342,3.5032648361006884,0.8043149515133503,0.010646615626456,0.8043329492147077,0.0106329302147238,0.0,0.0,0.1956371276727227,0.0106101836208647,2.9923112569553327e-05,2.4813081011620675e-05,0.8043628723272771,0.0106101836208647,56.4,3.2,45.4,3.2,1.0,0.0,0.1106518807424008,0.007379683099381,0.9265850945494992,0.0899977446196957,0.96,0.0489897948556635,0.2120014359034063,0.0117581888378542,0.9011367792699188,0.0730373044562537,0.79,0.1319090595827292,0.3519573885962103,0.0728418619460357,0.8541399980025297,0.0730406204141591,5.0,282.0,5.0,1.0,2.991911314893514e-05,2.380321029704646e-06,1.0,0.0,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-3__target-Logistics__synprop-0__gen-none,anil,random,Logistics,2,2,3,success,0.5,0.0,0.890993265993266,0.0139968763874712,11.807532315265997,6.722729468787303,0.6409932531734007,0.3649555318357804,0.640993255993266,0.3649555391348912,0.3111111111111111,0.4399775527382962,0.359006734006734,0.3649555391348912,0.3333333366666666,0.4714045113629412,0.890993265993266,0.0139968763874712,9.333333333333334,1.247219128924647,8.333333333333334,1.247219128924647,1.0,0.0,0.6130952380952381,0.0878858515490083,0.8909932659932659,0.0139968763874712,0.9212962962962964,0.0559400276555304,1.0,0.0,0.9388457891462386,0.0211680475227183,0.890993265993266,0.0139968763874712,1.0,0.0,0.9574497423597982,0.0057605202386443,3.0,28.0,3.0,1.0,0.3333333333444718,7.027340225932802e-13,0.6666666666666666,0.3333333333333333,0.01,4.0,True,,0.0,none,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-3__target-Logistics__synprop-0.5__gen-smote_nc,anil,random,Logistics,2,2,3,success,0.5818181818181818,0.1636363636363636,0.886926961926962,0.0715812993729487,11.142193696627984,5.853473269048211,0.7213122290635734,0.3028171211551999,0.7215233342694726,0.3029519630290319,0.1866666666666666,0.3733333333333333,0.2782245532245532,0.3031136796819038,0.2002521085059741,0.3998742387580391,0.8717754467754467,0.0533410608974897,10.6,1.8547236990991407,9.2,1.469693845669907,0.96,0.0799999999999999,0.5387662337662338,0.1149742394167725,0.8884421134421133,0.0738427646093699,0.8927777777777777,0.1099887760828237,0.921818181818182,0.1163636363636363,0.9171536273338968,0.0793732974915109,0.8717754467754467,0.0533410608974897,1.0,0.0,0.9554437979312936,0.0293860500238481,5.0,53.0,5.0,1.0,0.2002521044874339,1.2813233901032195e-05,0.8,0.2,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-3__target-Logistics__synprop-0.9__gen-smote_nc,anil,random,Logistics,2,2,3,success,0.5818181818181818,0.1636363636363636,0.886926961926962,0.0715812993729487,11.142193696627984,5.853473269048211,0.7213122290635734,0.3028171211551999,0.7215233342694726,0.3029519630290319,0.1866666666666666,0.3733333333333333,0.2782245532245532,0.3031136796819038,0.2002521085059741,0.3998742387580391,0.8717754467754467,0.0533410608974897,10.6,1.8547236990991407,9.2,1.469693845669907,0.96,0.0799999999999999,0.5387662337662338,0.1149742394167725,0.8884421134421133,0.0738427646093699,0.8927777777777777,0.1099887760828237,0.921818181818182,0.1163636363636363,0.9171536273338968,0.0793732974915109,0.8717754467754467,0.0533410608974897,1.0,0.0,0.9554437979312936,0.0293860500238481,5.0,53.0,5.0,1.0,0.2002521044874339,1.2813233901032195e-05,0.8,0.2,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-3__target-Packaging-Material__synprop-0__gen-none,anil,random,Packaging Material,2,2,3,success,,,,,12.280453832634912,8.683592174033405,0.6666666533333333,0.4714045113629411,0.6666666633333334,0.4714045113629412,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.3333333366666666,0.4714045113629412,1.0,0.0,37.333333333333336,3.771236166328253,37.333333333333336,3.771236166328253,1.0,0.0,0.1354166666666666,0.0147313912747197,1.0,0.0,1.0,0.0,0.2708333333333333,0.0294627825494394,1.0,0.0,1.0,0.0,0.5416666666666666,0.0589255650988789,1.0,0.0,3.0,112.0,3.0,1.0,0.3333333368424964,3.3050255125270195e-10,0.6666666666666666,0.3333333333333333,0.01,4.0,True,,0.0,none,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-3__target-Packaging-Material__synprop-0.5__gen-smote_nc,anil,random,Packaging Material,2,2,3,success,,,,,7.368272303580947,9.024253702580005,0.3999999919999999,0.4898979387586766,0.4000000019999999,0.4898979387586766,0.6,0.4898979485566356,0.6,0.4898979485566356,0.599999998,0.4898979387586766,1.0,0.0,36.0,3.5777087639996634,36.0,3.5777087639996634,1.0,0.0,0.1402777777777777,0.0139926678330624,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2805555555555555,0.0279853356661248,1.0,0.0,1.0,0.0,0.5611111111111111,0.0559706713322496,0.9999999999999998,1.1102230246251563e-16,5.0,180.0,5.0,1.0,0.6000000021054979,1.9830153075162115e-10,0.4,0.6,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-3__target-Packaging-Material__synprop-0.9__gen-smote_nc,anil,random,Packaging Material,2,2,3,success,,,,,7.368272303580947,9.024253702580005,0.3999999919999999,0.4898979387586766,0.4000000019999999,0.4898979387586766,0.6,0.4898979485566356,0.6,0.4898979485566356,0.599999998,0.4898979387586766,1.0,0.0,36.0,3.5777087639996634,36.0,3.5777087639996634,1.0,0.0,0.1402777777777777,0.0139926678330624,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2805555555555555,0.0279853356661248,1.0,0.0,1.0,0.0,0.5611111111111111,0.0559706713322496,0.9999999999999998,1.1102230246251563e-16,5.0,180.0,5.0,1.0,0.6000000021054979,1.9830153075162115e-10,0.4,0.6,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-5__target-Logistics__synprop-0__gen-none,anil,random,Logistics,2,2,5,success,0.5818181818181818,0.1636363636363636,0.886926961926962,0.0715812993729487,11.084384414787198,5.904010134853757,0.7211405606358647,0.3027078617193431,0.7214306433230935,0.3028926937173025,0.1866666666666666,0.3733333333333333,0.2782245532245532,0.3031136796819038,0.2003447994523532,0.3998281527755596,0.8717754467754467,0.0533410608974897,10.6,1.8547236990991407,9.2,1.469693845669907,0.96,0.0799999999999999,0.5387662337662338,0.1149742394167725,0.8884421134421133,0.0738427646093699,0.8927777777777777,0.1099887760828237,0.921818181818182,0.1163636363636363,0.9171536273338968,0.0793732974915109,0.8717754467754467,0.0533410608974897,1.0,0.0,0.9554437979312936,0.0293860500238481,5.0,53.0,5.0,1.0,0.2003447954401855,1.9017339850916368e-05,0.8,0.2,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-5__target-Logistics__synprop-0.5__gen-smote_nc,anil,random,Logistics,2,2,5,success,0.5818181818181818,0.1636363636363636,0.886926961926962,0.0715812993729487,11.084384414787198,5.904010134853757,0.7211405606358647,0.3027078617193431,0.7214306433230935,0.3028926937173025,0.1866666666666666,0.3733333333333333,0.2782245532245532,0.3031136796819038,0.2003447994523532,0.3998281527755596,0.8717754467754467,0.0533410608974897,10.6,1.8547236990991407,9.2,1.469693845669907,0.96,0.0799999999999999,0.5387662337662338,0.1149742394167725,0.8884421134421133,0.0738427646093699,0.8927777777777777,0.1099887760828237,0.921818181818182,0.1163636363636363,0.9171536273338968,0.0793732974915109,0.8717754467754467,0.0533410608974897,1.0,0.0,0.9554437979312936,0.0293860500238481,5.0,53.0,5.0,1.0,0.2003447954401855,1.9017339850916368e-05,0.8,0.2,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-5__target-Logistics__synprop-0.9__gen-smote_nc,anil,random,Logistics,2,2,5,success,0.5818181818181818,0.1636363636363636,0.886926961926962,0.0715812993729487,11.084384414787198,5.904010134853757,0.7211405606358647,0.3027078617193431,0.7214306433230935,0.3028926937173025,0.1866666666666666,0.3733333333333333,0.2782245532245532,0.3031136796819038,0.2003447994523532,0.3998281527755596,0.8717754467754467,0.0533410608974897,10.6,1.8547236990991407,9.2,1.469693845669907,0.96,0.0799999999999999,0.5387662337662338,0.1149742394167725,0.8884421134421133,0.0738427646093699,0.8927777777777777,0.1099887760828237,0.921818181818182,0.1163636363636363,0.9171536273338968,0.0793732974915109,0.8717754467754467,0.0533410608974897,1.0,0.0,0.9554437979312936,0.0293860500238481,5.0,53.0,5.0,1.0,0.2003447954401855,1.9017339850916368e-05,0.8,0.2,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-5__target-Packaging-Material__synprop-0__gen-none,anil,random,Packaging Material,2,2,5,success,,,,,7.368272303580947,9.024253702580005,0.3999999919999999,0.4898979387586766,0.4000000019999999,0.4898979387586766,0.6,0.4898979485566356,0.6,0.4898979485566356,0.599999998,0.4898979387586766,1.0,0.0,36.0,3.5777087639996634,36.0,3.5777087639996634,1.0,0.0,0.1402777777777777,0.0139926678330624,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2805555555555555,0.0279853356661248,1.0,0.0,1.0,0.0,0.5611111111111111,0.0559706713322496,0.9999999999999998,1.1102230246251563e-16,5.0,180.0,5.0,1.0,0.6000000017836828,1.5623876081782838e-10,0.4,0.6,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-5__target-Packaging-Material__synprop-0.5__gen-smote_nc,anil,random,Packaging Material,2,2,5,success,,,,,7.368272303580947,9.024253702580005,0.3999999919999999,0.4898979387586766,0.4000000019999999,0.4898979387586766,0.6,0.4898979485566356,0.6,0.4898979485566356,0.599999998,0.4898979387586766,1.0,0.0,36.0,3.5777087639996634,36.0,3.5777087639996634,1.0,0.0,0.1402777777777777,0.0139926678330624,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2805555555555555,0.0279853356661248,1.0,0.0,1.0,0.0,0.5611111111111111,0.0559706713322496,0.9999999999999998,1.1102230246251563e-16,5.0,180.0,5.0,1.0,0.6000000017836828,1.5623876081782838e-10,0.4,0.6,0.01,4.0,False,,0.5,smote_nc,,5.0,,False,False,,True
stage2__init-random__method-anil__kpos-2__kneg-2__steps-5__target-Packaging-Material__synprop-0.9__gen-smote_nc,anil,random,Packaging Material,2,2,5,success,,,,,7.368272303580947,9.024253702580005,0.3999999919999999,0.4898979387586766,0.4000000019999999,0.4898979387586766,0.6,0.4898979485566356,0.6,0.4898979485566356,0.599999998,0.4898979387586766,1.0,0.0,36.0,3.5777087639996634,36.0,3.5777087639996634,1.0,0.0,0.1402777777777777,0.0139926678330624,0.9999999999999998,1.1102230246251563e-16,1.0,0.0,0.2805555555555555,0.0279853356661248,1.0,0.0,1.0,0.0,0.5611111111111111,0.0559706713322496,0.9999999999999998,1.1102230246251563e-16,5.0,180.0,5.0,1.0,0.6000000017836828,1.5623876081782838e-10,0.4,0.6,0.01,4.0,False,,0.9,smote_nc,,5.0,,False,False,,True
stage2__init-A_weak_only__method-finetune__kpos-2__kneg-2__steps-3__target-Logistics__synprop-0__gen-none,finetune,A_weak_only,Logistics,2,2,3,success,0.5,0.0,0.890993265993266,0.0139968763874712,6.783710296763085,6.7861597336725445,0.3682659859006734,0.3683989585242876,0.3682659832659931,0.3683989658922669,0.6285714285714286,0.4445351381387757,0.6317340067340068,0.368398965892267,0.6666666633333332,0.4714045113629412,0.890993265993266,0.0139968763874712,9.333333333333334,1.247219128924647,8.333333333333334,1.247219128924647,1.0,0.0,0.6130952380952381,0.0878858515490083,0.8909932659932659,0.0139968763874712,0.9212962962962964,0.0559400276555304,1.0,0.0,0.9388457891462386,0.0211680475227183,0.890993265993266,0.0139968763874712,1.0,0.0,0.9574497423597982,0.0057605202386443,3.0,28.0,3.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-A_weak_only__method-finetune__kpos-2__kneg-2__steps-3__target-Logistics,finetune,A_weak_only,Logistics,2,2,3,success,0.5,0.0,0.8920454545454546,0.0170454545454545,1.9885962250546847,0.3139888760612661,0.1079545432954546,0.0170454542045454,0.1079545354545453,0.0170454545454545,0.9428571428571428,0.0095238095238094,0.8920454545454546,0.0170454545454545,0.9999999899999998,7.850462293418876e-17,0.8920454545454546,0.0170454545454545,9.5,1.5,8.5,1.5,1.0,0.0,0.6071428571428572,0.1071428571428571,0.8920454545454544,0.0170454545454544,0.9375,0.0625,1.0,0.0,0.929982754511632,0.0208918454207229,0.8920454545454546,0.0170454545454545,1.0,0.0,0.9578886843319712,0.0070140843996163,2.0,19.0,2.0,1.0,1.0,0.0,0.0,1.0,0.01,2.0,True,,0.0,none,,5.0,,False,False,,True
stage2__init-A_weak_only__method-finetune__kpos-2__kneg-2__steps-3__target-Packaging-Material__synprop-0__gen-none,finetune,A_weak_only,Packaging Material,2,2,3,success,,,,,6.140226921317456,8.683592174033405,0.3333333266666667,0.4714045113629412,0.3333333366666667,0.4714045113629411,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666633333332,0.4714045113629411,1.0,0.0,37.333333333333336,3.771236166328253,37.333333333333336,3.771236166328253,1.0,0.0,0.1354166666666666,0.0147313912747197,1.0,0.0,1.0,0.0,0.2708333333333333,0.0294627825494394,1.0,0.0,1.0,0.0,0.5416666666666666,0.0589255650988789,1.0,0.0,3.0,112.0,3.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-A_weak_only__method-finetune__kpos-2__kneg-2__steps-5__target-Logistics,finetune,A_weak_only,Logistics,2,2,5,success,0.503264428182663,0.0331255186745396,0.7012613880353864,0.0856571550473884,8.111464322521439,4.265014208911133,0.4617093536503899,0.208937749246085,0.4670581836706152,0.2043897336698992,0.4221645512524844,0.4234776001817801,0.5386809219198476,0.2102331374229927,0.479793702760364,0.4842863987898596,0.6980093695973341,0.0802917532046381,41.05,5.962172422867356,28.45,4.165033013074447,0.6499999999999999,0.3456877203488721,0.1129069925455227,0.0592758010741488,0.6861982108318125,0.1423489542216765,0.6749999999999999,0.3284432979982998,0.236294572013603,0.1188150351822694,0.6988845347980265,0.1137788807544866,0.755,0.1672572868367773,0.535719648394175,0.1263996262383281,0.6960441119924242,0.0877341089743687,20.0,821.0,20.0,0.9,0.4797937154770425,0.0279143201554104,0.5056914893617022,0.4462796882731321,0.01,2.0,True,,,,,,,False,False,,True
stage2__init-A_weak_only__method-finetune__kpos-3__kneg-3__steps-3__target-Logistics__synprop-0__gen-none,finetune,A_weak_only,Logistics,3,3,3,success,,,,,1.896128835572253,2.6815311011308487,0.3005512156690141,0.4250436053868406,0.3149847869679359,0.4454557435291194,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.685015213032064,0.4454557435291194,1.0,0.0,6.333333333333333,0.4714045207910317,6.333333333333333,0.4714045207910317,1.0,0.0,0.7936507936507936,0.0561195858084561,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,19.0,3.0,0.6666666666666666,0.685015220195055,0.0311179459095001,0.2380952380952381,0.6666666666666666,0.01,4.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-finetune__kpos-2__kneg-2__steps-3__target-Logistics,finetune,C_hybrid,Logistics,2,2,3,success,0.5063988095238094,0.1516347142231609,0.7590489470846613,0.1372440023331521,5.830064885300052,3.819070334988681,0.3744039172311538,0.2313471964225887,0.3838599338855019,0.2365425578415173,0.5803790457310447,0.397136363496081,0.6056372793872794,0.248660066758394,0.6789124602628153,0.4510923689714194,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.7100000000000002,0.299833287011299,0.4708820346320346,0.2209836012742776,0.7694615636705553,0.1332199719143043,0.7377380952380952,0.1597318048983819,0.912835497835498,0.1276169825879787,0.8524122390419034,0.0828781002350737,0.7447660672660672,0.1303337481688382,1.0,0.0,0.8947555571742674,0.0679565928489399,20.0,205.0,20.0,0.9,0.6789124645916189,0.0147072361332078,0.29125,0.65625,0.01,2.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-finetune__kpos-2__kneg-2__steps-5__target-Logistics,finetune,C_hybrid,Logistics,2,2,5,success,0.5063988095238094,0.1516347142231609,0.7590489470846613,0.1372440023331521,5.830064885300052,3.819070334988681,0.3744039172311538,0.2313471964225887,0.3838599338855019,0.2365425578415173,0.5803790457310447,0.397136363496081,0.6056372793872794,0.248660066758394,0.6789124602628153,0.4510923689714194,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.7100000000000002,0.299833287011299,0.4708820346320346,0.2209836012742776,0.7694615636705553,0.1332199719143043,0.7377380952380952,0.1597318048983819,0.912835497835498,0.1276169825879787,0.8524122390419034,0.0828781002350737,0.7447660672660672,0.1303337481688382,1.0,0.0,0.8947555571742674,0.0679565928489399,20.0,205.0,20.0,0.9,0.6789124645916189,0.0147072361332078,0.29125,0.65625,0.01,2.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-A_weak_only__method-fomaml__kpos-2__kneg-2__steps-3__target-Logistics,fomaml,A_weak_only,Logistics,2,2,3,success,0.4899119730325473,0.0253623951957717,0.6931223481867691,0.0870786406316696,0.6443805249120211,0.0278536546848567,0.2258224128607309,0.0136928896837989,0.1226406558231289,0.0810348297167788,0.8194826328020062,0.0564480847822197,0.6980093695973341,0.0802917532046381,0.5955141343424093,0.0309346008309918,0.6980093695973341,0.0802917532046381,41.05,5.962172422867356,28.45,4.165033013074447,0.6599999999999999,0.3583294573433783,0.1141132235904635,0.0606086588198231,0.69242737489881,0.087381974034051,0.69,0.3223352292257239,0.2404507787282568,0.1118436402075223,0.6924273748988102,0.087381974034051,0.775,0.1833712082089225,0.5468171715938867,0.1237281147046005,0.69242737489881,0.087381974034051,20.0,821.0,20.0,1.0,0.5955141335725784,0.0026788031042087,0.0,0.0,0.01,2.0,True,,,,,,,False,False,,True
stage2__init-A_weak_only__method-fomaml__kpos-2__kneg-2__steps-5__target-Logistics,fomaml,A_weak_only,Logistics,2,2,5,success,0.5025399127257044,0.0319299667128876,0.7007598061590171,0.0852181208606275,0.6393612284319609,0.0282924637024505,0.2233442410687073,0.0139758738562586,0.1146766531398212,0.0756411504113335,0.8194826328020062,0.0564480847822197,0.6980093695973341,0.0802917532046381,0.5969081562444608,0.0152364866236355,0.6980093695973341,0.0802917532046381,41.05,5.962172422867356,28.45,4.165033013074447,0.69,0.337490740613724,0.1203841266004969,0.0580514638921845,0.7332794210159926,0.0929995963386802,0.715,0.315079355083763,0.2510695078252468,0.1139895353324555,0.7187429999166546,0.0863627629148378,0.7825,0.1811594601449231,0.5523778146545297,0.1221243821939836,0.709214087166252,0.0846762091381895,20.0,821.0,20.0,1.0,0.5969081580638885,0.0021521736241993,0.0,0.0,0.01,2.0,True,,,,,,,False,False,,True
stage2__init-C_hybrid__method-fomaml__kpos-2__kneg-2__steps-3__target-Logistics,fomaml,C_hybrid,Logistics,2,2,3,success,0.529047619047619,0.0904122581137843,0.7706877844377844,0.1178785132188433,13.46289079882925,2.837294610546484,0.7447659467421832,0.1303338901126151,0.744765970277659,0.1303338675342426,0.0,0.0,0.2552339327339327,0.1303337481688382,9.698840816621812e-08,2.619079487957157e-07,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.7600000000000001,0.2576819745345025,0.5065963203463204,0.1985799961339375,0.7828599774384722,0.1057426104292086,0.7527380952380951,0.1437258036643103,0.9354545454545452,0.1193612476393261,0.8679271226229593,0.0695987446544985,0.7447660672660672,0.1303337481688382,1.0,0.0,0.9035654731383213,0.0554909733158806,20.0,205.0,20.0,1.0,8.799287628259413e-08,1.5137340800147405e-08,1.0,0.0,0.01,2.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-C_hybrid__method-fomaml__kpos-2__kneg-2__steps-5__target-Logistics,fomaml,C_hybrid,Logistics,2,2,5,success,0.6470238095238094,0.252237015334312,0.824460717853575,0.1652326198269276,11.475460076220871,3.560207026447822,0.7419643442441946,0.1354315413424595,0.7419710524642634,0.1354302575718791,0.0676113360323886,0.2037410927794172,0.2580117105117105,0.1354214951444818,0.100017235024026,0.2999942532919018,0.7447660672660672,0.1303337481688382,10.25,2.118372016431486,7.65,2.1277922830953213,0.76,0.3136877428271624,0.5119534632034631,0.2466312793683819,0.8123591932792078,0.1835051233124038,0.7377380952380952,0.1597318048983819,0.912835497835498,0.1276169825879787,0.8878439270294743,0.1057690868898887,0.7447660672660672,0.1303337481688382,1.0,0.0,0.9246060591977704,0.0763457099440289,20.0,205.0,20.0,1.0,0.100017233415777,1.5707376039808283e-06,0.9,0.1,0.01,2.0,False,,0.0,none,,5.0,,False,False,,True
stage2__init-A_weak_only__method-maml__kpos-2__kneg-2__steps-3__target-Logistics,maml,A_weak_only,Logistics,2,2,3,success,0.4107143908352316,0.1657652494565737,0.700360881375341,0.115548747220551,1.4046348534896036,1.7356089702852977,0.3471986701171154,0.1377101672245935,0.3200836943576534,0.2051940498837824,0.4654543096637242,0.3635441733768388,0.4808593683397635,0.1949779695381531,0.4724174674439204,0.2620171528128068,0.6980093695973341,0.0802917532046381,41.05,5.962172422867356,28.45,4.165033013074447,0.7400000000000001,0.1907878402833891,0.1324279672112668,0.0357568605445483,0.7846285443889343,0.1496460318482874,0.625,0.2070627924084865,0.2182054579758564,0.0543148381272117,0.6864734302851956,0.1670002086749579,0.6625,0.1603706643996962,0.4654771001095923,0.0841927084424134,0.691402672821022,0.1429681354676702,20.0,821.0,20.0,0.35,0.4724174602637731,0.0197998497937845,0.0935897435897435,0.05,0.01,2.0,True,,,,,,,False,False,,True
